X,Y,OBJECTID,FOLIO,NAME,ADDRESS,UNIT,CITY,ZIPCODE,PHONE,EMAIL,DIRCTNAME,YEARESTB,TYPE,GRDLEVEL,COED,STREGFLG,CHLDCAREID,ENROLLMENT,STATUS,WEBSITE,LAT,LON,POINT_X,POINT_Y,CREATEDBY,CREATEDDATE,MODIFIEDBY,MODIFIEDDATE,GlobalID,CreationDate,Creator,EditDate,Editor
-8943497.2052,2962258.7383,870,3040280670010,Big Bear Academy PPEC,9035 SW 72nd St,,Miami,33173,786-641-6858,,Samlis Samuell Bouza,,,PK-12,C,,3960,,,https://www.bigbearacademyppec.com/,25.70232,-80.3408,873226.9493219,498039.962961443,E316899,2020/11/04 18:20:05+00,E316899,2021/07/29 14:54:53+00,56d073a2-59ba-4457-9aa1-707138518dbf,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8932611.7105,2985717.2986,871,3021270110700,1 World Learning Center,12901 NW 27th Ave,,Miami,33167,786-416-9940,,Antoinette Patterson,,,PK-KG,C,,6329,8,Active,https://1-world-learning-center.com/,25.89205,-80.24301,905030.335207518,567172.873105831,E316899,2020/11/04 18:20:05+00,E316899,2021/06/25 08:41:32+00,134b8f71-e169-4394-8a3e-3954ea41aef8,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8937371.7624,2982205.4694,872,0431060430130,Immaculate Conception Catholic School,125 W 45th St, ,Hialeah,33012,305-822-6461,,Victoria Leon,1954,Y,PK-08,C,Y,2630,754,Active,https://www.icchialeah.org/school,25.86366,-80.28577,891028.316890478,556777.429896146,E316899,2020/11/04 18:20:05+00,E316899,2020/11/04 18:20:05+00,752a37bd-7509-458e-b9a9-ac94f7b46aca,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8930870.8074,2966703.9183,873,0141150240090,Ransom Everglades Middle School ,2045 S Bayshore Dr,  ,Miami,33133,305-250-6850,,Ellen Y. Moceri / Micheal Furguson,1903,N,06-08,C,N,0,0,Active,ttps://www.ransomeverglades.org/page/campus-maps,25.73829,-80.22737,910500.059116617,511318.079069816,ABREUI,2018/04/30 16:37:05+00,ABREUI,2018/04/30 16:37:05+00,34fd2956-2655-45f2-865f-73fabb5078b9,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8942916.6577,2956474.4674,874,3050150090330,Concordia Lutheran School,8701 SW 124th St, ,Miami-Dade,33176,305-235-0160,,Jennifer Lauture,0,Y,PK-KG,C,Y,3934,110,Active,http://www.concordiaschool.net/,25.65549,-80.33558,875029.760715578,481028.2903696,E316899,2020/11/04 18:20:05+00,E316899,2021/06/25 10:11:03+00,c80e2334-f3b1-47e0-a3db-4d69ccd7aabd,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8946578.1068,2959643.5367,875,3050060000400,Our Lady of The Rosary School,10701 SW 95th St, ,Miami-Dade,33176,305-271-8389,,Olga Herrera,1980,Y,PK-08,C,Y,3242,122,Active,http://olrschoolmiami.com/,25.68115,-80.36849,864150.312641446,490301.031242236,ABREUI,2018/04/30 16:37:05+00,E316899,2020/11/12 09:09:24+00,f4e26c8d-39fa-4f8c-8dbe-fe3fc6c63b0f,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8939240.2574,2962388.1094,876,0940350000010,University Christian Children's Center,6750 Sunset Dr, ,South Miami,33143,305-661-8584,,Barbara Rivera,1997,Y,PK,C,Y,3209,16,Active,http://ucccpreschool.org/,25.70336,-80.30256,885817.180025246,498485.222440034,ABREUI,2018/04/30 16:37:05+00,E316899,2020/07/01 19:13:42+00,3adcbbf3-e482-488d-adff-5adb8ad39cb7,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8946308.8679,2956641.1534,877,3050170000310,St John Neumann Catholic School,12115 SW 107th Ave, ,Miami-Dade,33176,305-255-7315,,Maria Elena Vilas,1981, ,PK-08,C,Y,2884,329,Active,http://www.sjncs-miami.org/,25.65684,-80.36606,864989.216450229,481469.610818014,ABREUI,2018/04/30 16:37:05+00,E316899,2020/11/17 09:28:02+00,24632787-f665-4381-89b3-68ac4e08d0a0,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8949434.2279,2970922.7279,878,3049010000090,Greater Miami Adventist School,500 NW 122nd Ave, ,Miami-Dade,33182,305-220-5955,,Mr. Luis Cortes,1912,Y,PK-12,C,Y,2547,448,Active,http://www.gma.edu/academics/academics.html,25.77243,-80.39413,855548.062393434,523437.249385096,ABREUI,2018/04/30 16:37:05+00,ABREUI,2019/03/15 15:41:54+00,12ff9b58-86ad-41f8-afbf-88157d0c00e7,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8942452.305,2983355.7675,879,0420340550010,Snow White and The Seven Dwarfs School,2400 W 56th St, ,Hialeah,33016,305-825-1477,,Mrs. Anay Reinaldo,1988,N,PK-06,C,Y,3073,196,Active,https://snowwhiteschoolhialeah.com/,25.87296,-80.33142,876002.937548485,560077.875083223,ABREUI,2018/04/30 16:37:05+00,E316899,2020/11/19 06:12:31+00,181a908f-255b-4fcd-ad9a-0944b17d0815,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8922225.6553,2992527.3284,880,3022030200080,Here and There,2570 NE Miami Gardens Dr,,Aventura,33180,305-705-4781,,Adriana Pederzoli,,,PK-KG,C,,7906,,Active,https://hereandthereplace.com/,25.94707,-80.14971,935574.669866484,587359.882330149,E316899,2021/08/06 15:47:31+00,E316899,2021/08/06 15:49:12+00,cce362e6-a647-4396-9ba3-888d7e40e5a4,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8942034.3431,2988461.1823,881,3220150060010,Children's Paradise Learning Center V,15520 NW 77th Ct ,Rear,Miami Lakes,33016,305-821-3023,,Isabel Estua, ,N,PK-05,C,Y,8773,124,Active,https://childcarecenter.us/provider_detail/childrens_paradise_learning_center_5_miami_lakes_fl,25.91422,-80.32766,877160.667085566,575080.195481196,E316899,2020/11/04 18:20:05+00,E316899,2020/11/04 18:20:05+00,9dd1ff8e-0117-444a-968f-3f4622276298,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8949017.3797,2959976.497,882,3059010700070,Smart Starts at Kendallgate,9051 SW 120th Ave, ,Miami-Dade,33186,305-748-2317,, , , ,PK-05,C,Y, ,0,Active,http://www.smartstartsdayschool.com/locations.html,25.68384,-80.39039,856929.093562726,491246.860363118,ABREUI,2018/04/30 16:37:05+00,ABREUI,2018/04/30 16:37:05+00,fc06f781-12a3-4338-9794-522f78dd2fd9,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8945734.7238,2962050.1304,883,3040320010050,Alta Career Academy,10300 SW 72nd St,321,Miami-Dade,33173,305-521-9526,,Ahysa R. Boutron,2003,N,06-12,Y,Y,8587,0,Active,https://altacareeracademy.org/,25.70063,-80.3609,866611.26368374,497393.725008845,ABREUI,2018/04/13 16:20:00+00,E316899,2021/07/28 15:49:22+00,05a6a437-c217-49e7-b140-7f2f7ba07e63,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8944636.0734,2949816.981,884,3350320070910,Lincoln-Marti Schools - Wayne Ave,9810 Wayne Ave,  ,Palmetto Bay,33157,305-252-0714,,Demetrio J. Perez, ,N,05-K,C, , ,0,Active,http://www.lincoln-marti.com/index.php?option=com_wrapper&view=wrapper&Itemid=141,25.60157,-80.35103,870037.695053369,461405.21759034,ABREUI,2018/04/30 16:37:05+00,E316899,2021/11/10 11:54:07+00,6a1be53d-829a-42c7-8363-7a0f3567356f,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8937848.1773,2962915.5444,885,0940250281460,Princeton Preschool,5928 SW 68th St, ,South Miami,33143,305-666-5575,,Leonardo Starke,, ,PK-05,C,N, ,19,Active,https://www.greatschools.org/florida/south-miami/10579-Princeton-Preschool-And-Child-Care-Center/,25.70763,-80.29005,889926.652889457,500058.809171326,ABREUI,2018/04/30 16:37:05+00,ABREUI,2018/04/30 16:37:05+00,e7ecb47b-7abc-4a6f-86ed-979c929f5eb4,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8940722.7263,2960383.1769,886,3050020980001,Rise Up Academics,8950 SW 74 CT,Suite 2201,Miami,33156,305-209-0068,,"Tracey Webber, M.S.",,,KG-08,C,,6970,,Active,https://www.riseupacademics.com/,25.68714,-80.31589,881462.542545568,492563.538508348,E316899,2020/11/16 10:24:53+00,E316899,2021/09/20 15:09:18+00,5294e4d7-df68-404c-be28-0349e143961c,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8936855.888,2967649.3244,887,0341180020450,St Theresa Catholic School,2701 Indian Mound Trail, ,Coral Gables,33134,305-446-1738,,Stephanie Nagy Sister Rosalie,1925,Y,PK-08,C,Y,2864,963,Active,http://www.stscg.org/CatholicSchool.php?op=Home,25.74594,-80.28114,892785.937116116,513998.468960308,ABREUI,2018/04/30 16:37:05+00,E316899,2020/11/17 15:09:36+00,ab877b56-ee79-4d0c-8521-85b2b2edafdb,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8947416.2904,2948824.6819,888,3060060520010,Kiddy Academy II,11304 Quail Roost Dr, ,Miami-Dade,33157,305-238-4221,,Raysa Alvarez,2010,N,KG-07,C,Y,7727,97,Active,https://www.facebook.com/Kiddy-Academy-Pre-School-Daycare-522905781193932/,25.59353,-80.37601,861820.570559278,458443.912492566,E316899,2020/11/04 18:20:05+00,E316899,2021/08/10 09:40:59+00,be870309-2bc6-43aa-baaf-cd9badb403d7,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8955452.2491,2937063.5027,889,3079050350010,SU's Creative Corner,28834 South Dixie Hwy,,Homestead,33133,305-248-1925,,Suny Marti,,,PK-03,C,,7317,,Active,http://www.sccpreschool.com/index.php,25.4982,-80.44819,838172.430505253,423693.602828205,E316899,2020/12/01 08:54:05+00,E316899,2021/09/23 14:58:20+00,b605a1fc-f2db-4f20-9ccc-2fe87eb2135f,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8928850.6509,2977824.1358,890,0131140530020,Academy of Excellence,740 NW 58th St,,Miami,33127,305-754-1132,,Marcia G. Carty,,,KG-12,C,,5910,,Active,http://www.mdpcdi.com/AOE-Home.html,25.82824,-80.20924,916277.779852599,544047.147486396,E316899,2021/07/28 08:04:03+00,E316899,2021/07/28 08:08:59+00,063644a4-da3f-43ce-a274-024fa397f7dd,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8960485.2764,2937056.3841,891,3078010000381,Faith Fellowship School,28945 SW 187th Ave, ,Homestead,33030,305-246-5534,,Glenn Dunn, ,Y,KG-12,C,Y,5166,18,Active,http://faithfellowshipschool.org/,25.49815,-80.49341,823259.551387362,423613.329164132,E316899,2020/11/04 18:20:05+00,E316899,2021/06/25 10:16:59+00,a346755e-2c41-4186-b8fc-1a6e51f7395f,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8932532.6567,2971295.2868,892,0141040720030,St Michael the Archangel School,300 NW 28th Ave, ,Miami,33125,305-642-6732,,Mrs. Carmen J. Alfonso,1951,Y,PK-08,C,Y,2846,348,Active,http://www.stmacs.org/about-us.html,25.77544,-80.2423,905508.061927963,524791.187306359,ABREUI,2018/04/30 16:37:05+00,E316899,2020/11/17 13:23:58+00,526ea2b9-fee8-4f3e-8129-2af5b3bb8a93,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8943884.6422,2992093.647,893,3020040120010,Future Kids Academy,18600 NW 87th AVE,,Hialeah,33015,305-200-5437,,Ileana Felipe Santos,,,PK-05,C,,7102,,Active,https://futurekidsacademy.com/,25.94357,-80.34428,871643.761608426,585718.911907099,E316899,2020/11/04 18:20:05+00,E316899,2021/08/26 10:42:42+00,4883a00e-dc25-47b8-97ff-15539a3a4f4f,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8942043.8201,2981658.1109,894,0430020430010,Miss Carusi Learning Center II,8040 NW 95th St,111,Hialeah Gardens,33016,305-200-1330,,Xenia Nurquez Torres,1987,Y,PK-12,C,Y, ,324,Active,https://www.facebook.com/misscarusi2/,25.85924,-80.32775,877235.055821635,555096.406918593,ABREUI,2018/04/30 16:37:05+00,ABREUI,2018/04/30 16:37:05+00,6ef3d7a3-90ac-4b1f-b918-9704b67933a9,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8940702.5695,2983754.1171,895,0420350570010,New Aladdin Learning Center,5918 W 16th Ave, ,Hialeah,33012,305-362-0016,,Noria Garcia,1996,N,KG-05,C,Y,5073,92,Active,https://www.facebook.com/pages/New-Aladdin-Learning-Center/554971924636724,25.87618,-80.31569,881165.227729294,561274.753932334,ABREUI,2018/04/30 16:37:05+00,E316899,2020/11/09 15:28:11+00,cb97c204-0a53-47f1-b959-6a40995ae8ca,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8932000.5636,2991631.4781,896,3421100020010,Greater Love Primary Learning Center,18200 NW 22nd Ave, ,Miami Gardens,33056,305-474-8118,,Dwayne A. Richardson,N,Y,PK-12,C,Y, ,100,Active,https://childcarecenter.us/provider_detail/greater_love_primary_learning_center_miami_gardens_fl,25.93983,-80.23752,906734.254473027,584551.881186061,ABREUI,2018/04/30 16:37:05+00,E316899,2021/08/10 08:32:25+00,49d13c89-2114-49d2-8a2a-457e159105ea,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8927332.6232,2980323.7535,897,0131120120660,Bola Childcare & Learning Center,70 NE 80th Ter, ,Miami,33138,305-759-2585,,Josephine Akinbiyi, ,N,KG-03,C,Y,6310,82,Active,http://bolachild.wixsite.com/bolachildcare/contact-us,25.84845,-80.19559,920718.562038131,551419.937667161,ABREUI,2018/04/13 16:20:00+00,E316899,2021/07/29 15:28:48+00,776b5b56-8c24-4088-a958-e5992689d5e5,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8940508.09130001,2986491.6429,898,0420260120010,Trinity Christian Academy and Preschool,1498 W 84th St, ,Hialeah,33014,305-819-8999,,Joseph N. Jimenez,1989,Y,PK-05,C,Y,3233,81,Active,http://www.trinitychristianacademy.net/,25.89831,-80.31396,881697.624785788,569319.062419832,ABREUI,2018/04/30 16:37:05+00,E316899,2020/12/07 10:17:29+00,e1ca24bc-0543-414e-99da-4e6dd7d9e1de,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8927142.88160001,2973699.13,899,0131360020330,Centner Academy - Elementary School ,1911 Northeast Miami Court,,Miami,33132,786-673-5154,,Nicole Rivera,,,01-05,C,,8098,,Active,https://centneracademy.com/,25.79488,-80.19389,921398.474797465,531953.002755702,E316899,2021/07/30 11:19:04+00,E316899,2021/07/30 11:21:24+00,f3e1c746-8c9f-449a-bf5a-56516d1e6fd8,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8920740.74239999,2975787.9593,900,0232220110430,Talmudic University Yeshiva Bais Moshe Chaim,4000 Alton Rd, ,Miami Beach,33140,305-534-7050,,Rabbi Eliyahu Kutoff, ,Y,07-12,B,Y, ,55,Active,http://talmudicu.edu/contact-us/,25.81178,-80.13637,940281.750024348,538213.249910861,ABREUI,2018/04/30 16:37:05+00,E316899,2021/06/25 10:34:15+00,ab602079-681d-49dc-9818-84b5321d63d1,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8947903.52629999,2970585.4132,901,2540060012490,My Little World,11369 West Flagler St,,Miami,33174,305-229-9944,,Maria Zambrano,,,PK-04,C,,9092,,Active,https://my-little-world-preschool-elementary.business.site/,25.7697,-80.38038,860077.916093655,522466.501736194,E316899,2020/11/09 15:02:05+00,E316899,2021/09/15 11:28:04+00,1dac626e-920c-4b3e-a597-e0d8c984563a,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8946586.34099999,2967620.0532,902,3040180000017,Peter Pan Child Care and Learning Center,2500 SW 107th Ave,17,Miami-Dade,33165,305-227-7707,,Blanca Acosta,1997,N,PK-12,C,Y,668,96,Active,http://peterpanlearningcentermiami.com/day-care.html,25.74571,-80.36855,864013.750225406,513765.104238801,ABREUI,2018/04/30 16:37:05+00,E316899,2020/11/12 11:50:44+00,fac717b4-ed8c-4905-bb20-5da5d8b76e08,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8954144.76199999,2959467.3159,903,3059040030010,Great Heights Academy,9280 Hammocks Blvd,103,Miami-Dade,33196,786-773-2285,,Khia Lopez,2014, ,KG-12,C,Y,7375,46,Active,http://www.greatheightsacademy.com/,25.67972,-80.43645,841766.2834366,489681.333833657,E316899,2020/11/04 18:20:05+00,E316899,2021/06/25 10:18:41+00,96ace138-6598-4cfa-b269-83be8a01b1f7,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8941689.93909999,2957758.9108,904,3050100070150,The Roig Academy,8000 SW 112th St, ,Miami-Dade,33156,305-235-1313,,Jennifer Roig, ,N,PK-08,C,Y,5176,68,Active,http://roigacademy.com/,25.66589,-80.32457,878640.565966941,484826.729285136,ABREUI,2018/04/30 16:37:05+00,E316899,2021/09/27 10:53:10+00,12091b04-fb47-4134-ae3a-7fafffe88f02,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8950780.60249999,2956523.0918,905,3059140690001,Kingdom Academy III,12031 SW 131st Ave,,Miami,33186,305-238-2888,,Maria Sosa-Quintanilla,,,KG-05,C,,8268,,Active,http://kingdomacademyschool.com/,25.65588,-80.40623,851758.268914599,481060.765870184,E316899,2021/08/10 11:49:44+00,E316899,2021/08/10 11:51:48+00,8a1b3993-b7e2-4866-ac49-7e77d6073cd8,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8958722.28359999,2933237.686,907,1078130320050,My Little Angels Daycare Center,278 S Krome Ave, ,Homestead,33030,305-242-3646,,Louis Hitchins, , ,PK-04,C,Y, ,63,Active,https://childcarecenter.us/provider_detail/my_little_angels_day_care_center_homestead_fl,25.46718,-80.47757,828527.480736271,412379.007745668,ABREUI,2018/04/30 16:37:05+00,E316899,2021/07/08 09:27:39+00,0eec7b1c-b521-4cce-85f7-138911515ff6,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8959998.73280001,2930765.1136,908,1678250000360,ACE Academy South 2,777 W. Palm Dr,,Florida City,33034,786-650-2030,,Marelis Rojas  ,,,KG-12,C,,9461,,Active,http://www.aceacademyschool.com/locations.html,25.44712,-80.48904,824772.310684774,405075.628794864,E316899,2020/07/01 19:02:36+00,E316899,2021/07/28 11:41:01+00,f0a0c5dd-1587-4bf8-aad6-f92c93783dd9,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8939971.23200001,2984621.1848,909,0420350070510,Kids Playhouse Child Care Center Inc.,1265 W 66th St, ,Hialeah,33012,305-362-4009,,Esther Socarras,1997,N,PK-05,C,Y,3692,160,Active,http://www.kphlearningcenter.com/contact,25.88319,-80.30913,883311.999699295,563833.187214725,E316899,2020/11/04 18:20:05+00,E316899,2020/11/04 18:20:05+00,c69b6ad8-8ae8-495c-8c24-236223b328c3,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8938670.08880001,2971518.3775,910,3030510930160,La Petite Academy of Miami - NW 7th St,6190 NW 7th St, ,Miami-Dade,33126,305-265-9707,,Yannean Rodriguez,1968, ,PK-KG,C,Y,6067,34,Active,http://www.lapetite.com/your-local-school/miami-fl-7525/,25.77724,-80.29744,887360.750039063,525346.562666886,ABREUI,2018/04/30 16:37:05+00,ABREUI,2018/04/30 16:37:05+00,822ba707-a7eb-417e-9ab3-8883df4e23d2,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8940277.12830001,2984853.5015,911,0420260320060,Three Flags Academy,6861 W 14th Ct, ,Hialeah,33014,305-821-5964,,Dania Jurado,1986,N,PK-03,C,Y,5247,24,Active,https://www.facebook.com/Three-Flags-Academy-Private-School-182238715143401/,25.88507,-80.31187,882404.937426448,564510.874511354,ABREUI,2018/04/30 16:37:05+00,E316899,2020/12/03 16:29:05+00,570aaf69-573c-4d3c-86d3-ccfb2796c600,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8933117.3614,2964617.6132,912,0141280040040,Miami Jewish Montessori ,3713 Main Hwy, ,Miami,33133,305-433-5052,,Daniel Presberg,1989, ,PK-06,C, ,5599,,Active,https://jewishmontessori.miami/,25.72141,-80.24756,903891.562470458,505143.218776062,E316899,2020/11/06 11:28:36+00,E316899,2021/06/25 10:27:35+00,10e15d11-4240-45ce-995e-a397d44e51a6,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8920737.4463,2975808.7528,913,0232220110430,Talmudic University - Mechina High School,4000 Alton Road, ,Miami Beach,33140,305-534-7050,, ,1974,Y,KG-12,C,N, ,87,Active,http://talmudicu.edu/contact-us/,25.81195,-80.13635,940291.090184361,538274.433398925,ABREUI,2018/04/30 16:37:05+00,ABREUI,2018/04/30 16:37:05+00,da55c8a2-5c64-4eee-9150-6b2812ac3698,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8941894.6857,2985615.3385,914,0420270120020,Steps for Learning Preschool Center,2150 W 76th St,101,Hialeah,33016,305-827-3881,,Jackeline Blanco, , ,PK-02,C,Y,5818,22,Active,http://www.stepsforlearning.com/,25.89122,-80.32641,877615.973852117,566723.916784085,ABREUI,2018/04/30 16:37:05+00,E316899,2020/11/25 15:47:01+00,ed37e2f5-9330-4a66-8e72-a75b21803d8a,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8945017.99,2974028.7249,915,3530291130001,The Learning Steps,2520 NW 97th Ave, ,Doral,33172,305-513-4400,,Maria Cordoves Gomez, , ,PK-KG,C,Y,6275,150,Active,https://childcarecenter.us/provider_detail/the_learning_steps_doral_fl,25.79755,-80.35446,868558.986437552,532630.62846566,ABREUI,2018/04/30 16:37:05+00,E316899,2021/09/24 13:08:23+00,af34ab1e-66b3-4fd8-9655-c31c4a6812a7,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8948082.3128,2975675.4711,916,3530300300010,Future Kids Academy at Doral,11402 NW 41st St,107,Doral,33178,305-718-9520,,Sergio Chinea,,,PK-KG,C,,8594,,Active,https://doralpreschool.com/,25.81087,-80.38199,859479.134397097,537427.680118129,E316899,2020/11/04 18:20:05+00,E316899,2021/08/06 09:37:41+00,43abdc3c-aabc-4f17-a030-a202c5edbce9,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8945155.237,2970449.733,917,3040050250001,Mini Me Daycare Learning Center I,9851 SW 1st St,B,Miami-Dade,33174,305-227-2460,,Raysa Soler,2000,N,PK-KG,C,Y, ,44,Active,https://childcarecenter.us/provider_detail/mini_me_day_care_learning_center_inc_miami_fl,25.7686,-80.35569,868204.797893222,522106.522727862,ABREUI,2018/04/30 16:37:05+00,E316899,2021/06/25 10:27:55+00,850e819a-913d-456f-a469-af62d5ee1d0b,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8952483.4573,2969388.7134,918,3049331100010,The Gymnastics Academy,13954 SW 8th St,,Miami,33184,786-577-0653,,Varinia Oliveira,,,PK-05,C,,7293,,Active,http://thegymnasticsacademy.heavygraphicsmarketing.com/,25.76002,-80.42152,846553.488803197,518886.191477835,E316899,2020/12/03 12:14:22+00,E316899,2021/09/23 16:09:06+00,7829c9bb-ee9b-43cd-b55d-70222258ef67,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
